transform_run_id,source_dataset,source_field,canonical_field,data_type,source_unit,target_unit,scale_factor,nullable,required,mapping_status,mapping_evidence,notes
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,SALES_SERVICES_YOY,source_derived:0e8543f35e4c49db,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DEPOSIT_INTERBANK_ADD_YOY,source_derived:feabe4f04e5355d0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,LOAN_PBC_ADD_YOY,source_derived:94954159fea033f1,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OFI_BF_ADD_YOY,source_derived:fd75ea070624bd69,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_ORIGIC_PREMIUM_YOY,source_derived:f0d69c610bfa32d2,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_REINSURE_NET_YOY,source_derived:6d71abb38be958c8,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INSURED_INVEST_ADD_YOY,source_derived:049c7ab4de9a0938,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DISPOSAL_TFA_ADD_YOY,source_derived:47768a1bfe5568ac,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_INTEREST_COMMISSION_YOY,source_derived:d2a087f79cc21f42,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,BORROW_FUND_ADD_YOY,source_derived:0dc1419f66fa11de,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,LOAN_ADVANCE_REDUCE_YOY,source_derived:598bfc27feee2040,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,REPO_BUSINESS_ADD_YOY,source_derived:795677cb3b839b7e,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_TAX_REFUND_YOY,source_derived:83b73db10ddb435b,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_OTHER_OPERATE_YOY,source_derived:11f706341d9e3d1b,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_INFLOW_OTHER_YOY,source_derived:b3039011fd069417,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_INFLOW_BALANCE_YOY,source_derived:65403f6957ce6f24,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,TOTAL_OPERATE_INFLOW_YOY,source_derived:0143943e137b032f,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,BUY_SERVICES_YOY,source_derived:e47ea88377606a4f,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,LOAN_ADVANCE_ADD_YOY,source_derived:300471ff500b2a0f,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PBC_INTERBANK_ADD_YOY,source_derived:992cb75f7df7d684,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_ORIGIC_COMPENSATE_YOY,source_derived:13bf18a10d9f7600,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_INTEREST_COMMISSION_YOY,source_derived:9cbab35342b9b3d9,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_POLICY_BONUS_YOY,source_derived:63d2503888ef4b72,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_STAFF_CASH_YOY,source_derived:86513eace94f3427,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_ALL_TAX_YOY,source_derived:32cc659e6193be94,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_OTHER_OPERATE_YOY,source_derived:13e0a5d3d9979549,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_OUTFLOW_OTHER_YOY,source_derived:73137aeae4170f94,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_OUTFLOW_BALANCE_YOY,source_derived:816228db2c5fd884,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,TOTAL_OPERATE_OUTFLOW_YOY,source_derived:955e5ab367ca55c8,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_NETCASH_OTHER_YOY,source_derived:78b9b4c97351d3ca,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_NETCASH_BALANCE_YOY,source_derived:241d5c7f392aab7c,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,NETCASH_OPERATE_YOY,source_derived:d620fc693c8e36e3,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,WITHDRAW_INVEST_YOY,source_derived:c7754fa1ee76e276,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_INVEST_INCOME_YOY,source_derived:a1604bf170fcd491,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DISPOSAL_LONG_ASSET_YOY,source_derived:42e5ed81d82fb0fa,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DISPOSAL_SUBSIDIARY_OTHER_YOY,source_derived:5b1e9d5413debcf4,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,source_derived:8dd09b5cf63c03ca,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_OTHER_INVEST_YOY,source_derived:d88fee41e430388a,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVEST_INFLOW_OTHER_YOY,source_derived:dafd144899db426e,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVEST_INFLOW_BALANCE_YOY,source_derived:804a605b4fc15ef2,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,TOTAL_INVEST_INFLOW_YOY,source_derived:105da4d7ba505906,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,CONSTRUCT_LONG_ASSET_YOY,source_derived:786c297632e86581,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVEST_PAY_CASH_YOY,source_derived:13ab8ec282e02305,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PLEDGE_LOAN_ADD_YOY,source_derived:2da6a4145d92e828,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OBTAIN_SUBSIDIARY_OTHER_YOY,source_derived:942eeb5c7a0e4ca0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,ADD_PLEDGE_TIMEDEPOSITS_YOY,source_derived:baa21533b36cb260,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_OTHER_INVEST_YOY,source_derived:db2d0e905af8c34f,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVEST_OUTFLOW_OTHER_YOY,source_derived:b9a4c62d8a81788e,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVEST_OUTFLOW_BALANCE_YOY,source_derived:b0c7b1f9f95cd035,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,TOTAL_INVEST_OUTFLOW_YOY,source_derived:0588b30ddbc58b07,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVEST_NETCASH_OTHER_YOY,source_derived:28c86f81007584eb,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVEST_NETCASH_BALANCE_YOY,source_derived:038dc996836ed068,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,NETCASH_INVEST_YOY,source_derived:b3e2a0e6cd19e303,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,ACCEPT_INVEST_CASH_YOY,source_derived:a3e68c67ee5f31ea,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,SUBSIDIARY_ACCEPT_INVEST_YOY,source_derived:7a0541d3b0d3eb87,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_LOAN_CASH_YOY,source_derived:83a15b52d61bb6db,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,ISSUE_BOND_YOY,source_derived:0d7faf1a782540ba,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RECEIVE_OTHER_FINANCE_YOY,source_derived:542134f40f3f9f93,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FINANCE_INFLOW_OTHER_YOY,source_derived:84e9a77f43f885c3,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FINANCE_INFLOW_BALANCE_YOY,source_derived:6468d4e47fd7d4ed,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,TOTAL_FINANCE_INFLOW_YOY,source_derived:c06f9e53d7fd3ad6,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_DEBT_CASH_YOY,source_derived:52336225827c5f61,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,ASSIGN_DIVIDEND_PORFIT_YOY,source_derived:9adec78e56da50c9,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,SUBSIDIARY_PAY_DIVIDEND_YOY,source_derived:ddae2a0f2af06665,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,BUY_SUBSIDIARY_EQUITY_YOY,source_derived:d24754729b582526,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PAY_OTHER_FINANCE_YOY,source_derived:ae5f22f5ffb32a31,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,SUBSIDIARY_REDUCE_CASH_YOY,source_derived:c6817b463208ab4c,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FINANCE_OUTFLOW_OTHER_YOY,source_derived:e3ac1e2de07e0f0c,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FINANCE_OUTFLOW_BALANCE_YOY,source_derived:e34bb06296f41bb7,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,TOTAL_FINANCE_OUTFLOW_YOY,source_derived:80ac815f0239ec25,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FINANCE_NETCASH_OTHER_YOY,source_derived:07448ddf1d8bf7ee,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FINANCE_NETCASH_BALANCE_YOY,source_derived:ad8634ef106a134d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,NETCASH_FINANCE_YOY,source_derived:a6d15e5e96ce950f,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,RATE_CHANGE_EFFECT_YOY,source_derived:5c43cb3fa040ee63,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,CCE_ADD_OTHER_YOY,source_derived:c43f2be416937b50,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,CCE_ADD_BALANCE_YOY,source_derived:750f62e4d27591c7,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,CCE_ADD_YOY,source_derived:db710cb4e2337fc6,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,BEGIN_CCE_YOY,source_derived:6bedbddf4ff91dba,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,END_CCE_OTHER_YOY,source_derived:89c114cecdbbe75d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,END_CCE_BALANCE_YOY,source_derived:079a626b7a88b05c,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,END_CCE_YOY,source_derived:2feabf8afcc5a270,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,NETPROFIT_YOY,source_derived:7bee233f453666ee,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,ASSET_IMPAIRMENT_YOY,source_derived:3589dbbe332fac63,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FA_IR_DEPR_YOY,source_derived:af2daa7d5d0e091b,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OILGAS_BIOLOGY_DEPR_YOY,source_derived:8a0f436d7fe97274,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,IR_DEPR_YOY,source_derived:e7272441f2f631c7,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,IA_AMORTIZE_YOY,source_derived:5bf443294827ad3c,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,LPE_AMORTIZE_YOY,source_derived:54871cdb41d20f7a,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DEFER_INCOME_AMORTIZE_YOY,source_derived:f489a9f3031d64ad,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PREPAID_EXPENSE_REDUCE_YOY,source_derived:c516751a548d58ed,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,ACCRUED_EXPENSE_ADD_YOY,source_derived:ea21942813021288,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DISPOSAL_LONGASSET_LOSS_YOY,source_derived:40b5b665415531a9,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FA_SCRAP_LOSS_YOY,source_derived:84a4404d78f04455,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FAIRVALUE_CHANGE_LOSS_YOY,source_derived:9b2128092955477d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FINANCE_EXPENSE_YOY,source_derived:54f2d42834b26aa4,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVEST_LOSS_YOY,source_derived:bc3bb2738528ab52,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DEFER_TAX_YOY,source_derived:60ed22d75d833cf6,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DT_ASSET_REDUCE_YOY,source_derived:9719d72ec354b1a6,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DT_LIAB_ADD_YOY,source_derived:54b41a141f037ce5,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,PREDICT_LIAB_ADD_YOY,source_derived:52a67f63e5fb6a9d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,INVENTORY_REDUCE_YOY,source_derived:ca310de26935b2a4,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_RECE_REDUCE_YOY,source_derived:1d38552d6198b002,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_PAYABLE_ADD_YOY,source_derived:59c7277303411bf3,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OTHER_YOY,source_derived:9f28485d12be2871,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_NETCASH_OTHERNOTE_YOY,source_derived:10f23a3f4b8574ac,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,OPERATE_NETCASH_BALANCENOTE_YOY,source_derived:0c79abe67c6eecbf,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,NETCASH_OPERATENOTE_YOY,source_derived:e37ba17698350de4,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,DEBT_TRANSFER_CAPITAL_YOY,source_derived:ee8f8ea7dc35e134,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,CONVERT_BOND_1YEAR_YOY,source_derived:8be444bf0a80c711,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_cash_flow_sheet_by_report_em,FINLEASE_OBTAIN_FA_YOY,source_derived:8da3abc01cfd72c0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
