market,category,source_field,canonical_name,mapping_status,configured_unit
A,balance_sheet,ACCEPT_DEPOSIT_INTERBANK,provider_field_a4f45af7b6391e04,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ACCEPT_DEPOSIT_INTERBANK_YOY,provider_field_079446dbc3b5c356,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ACCOUNTS_PAYABLE,provider_field_73877cad56f11fd0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ACCOUNTS_PAYABLE_YOY,provider_field_64f9a11782d8c6c1,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ACCOUNTS_RECE,provider_field_f29f059d245b7de4,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ACCOUNTS_RECE_YOY,provider_field_75bcd1a57f06ef5a,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ACCRUED_EXPENSE,provider_field_3f5d5447d191ec26,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ADVANCE_RECEIVABLES,provider_field_87a51b9f52119d04,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ADVANCE_RECEIVABLES_YOY,provider_field_e03a2e85d9ee514b,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,AGENT_TRADE_SECURITY,provider_field_77a102a9ca3ece25,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,AGENT_UNDERWRITE_SECURITY,provider_field_359356ea06b54d4d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ASSET_BALANCE,provider_field_8cd9eac95b44383b,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ASSET_BALANCE_YOY,provider_field_7546535cce2bc3eb,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ASSET_OTHER,provider_field_09219a0750707dea,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,ASSIGN_CASH_DIVIDEND,provider_field_deddbc7257b00fee,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,AVAILABLE_SALE_FINASSET,provider_field_ca539bc25beea0eb,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,AVAILABLE_SALE_FINASSET_YOY,provider_field_29a2ebffdffd1751,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,BOND_PAYABLE,provider_field_6ae23969d93b8b39,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,BOND_PAYABLE_YOY,provider_field_c6f1f223ec430fc1,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,BORROW_FUND,provider_field_53c00ddef06f2770,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,BORROW_FUND_YOY,provider_field_4c04d66e6e05c84d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,BUY_RESALE_FINASSET,provider_field_939c8f4e4a5dc6ae,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CAPITAL_RESERVE,provider_field_c95d12b1826afd3b,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CAPITAL_RESERVE_YOY,provider_field_393312a51094f9b9,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CIP,provider_field_008828715360da1b,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CIP_YOY,provider_field_99dbc538887ed482,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CONTRACT_ASSET,provider_field_99b30eabe5a2008d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CONTRACT_ASSET_YOY,provider_field_cafa5cd1ee9e3085,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CONTRACT_LIAB,provider_field_71e8dd0d4aa8d7c6,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CONTRACT_LIAB_YOY,provider_field_db20d935db884468,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CONVERT_DIFF,provider_field_a05d5ffe85353079,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CONVERT_DIFF_YOY,provider_field_bf9a3886a9870ed2,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CREDITOR_INVEST,provider_field_93db7644c955d474,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CREDITOR_INVEST_YOY,provider_field_c4b168d72fced5c5,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CURRENT_ASSET_BALANCE,provider_field_64edd9a097501d36,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CURRENT_ASSET_BALANCE_YOY,provider_field_715af6bf204515d9,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CURRENT_ASSET_OTHER,provider_field_7921544e9c0d04c6,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CURRENT_ASSET_OTHER_YOY,provider_field_12fe3419ac9b2c30,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CURRENT_LIAB_BALANCE,provider_field_0a0f1051f254a7a9,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CURRENT_LIAB_BALANCE_YOY,provider_field_16588f51dae77700,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CURRENT_LIAB_OTHER,provider_field_6e78b2f84c9a528e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,CURRENT_LIAB_OTHER_YOY,provider_field_6799161b5c6e1530,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DEFER_INCOME,provider_field_8e1d5a57993704f1,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DEFER_INCOME_YOY,provider_field_14e852581f9f0484,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DEFER_TAX_ASSET,provider_field_071da9f2e38a884f,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DEFER_TAX_ASSET_YOY,provider_field_e5203c359ccfe138,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DEFER_TAX_LIAB,provider_field_821d41b52cef190c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DEFER_TAX_LIAB_YOY,provider_field_99e7c9928b41beb3,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DERIVE_FINASSET,provider_field_ad4994f1e08bb639,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DERIVE_FINASSET_YOY,provider_field_7f6a9c4ecafddb9d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DERIVE_FINLIAB,provider_field_691ee1ac6fc0787c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DERIVE_FINLIAB_YOY,provider_field_5c14be1016828fb5,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DEVELOP_EXPENSE,provider_field_1ef378a18e87bce7,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DEVELOP_EXPENSE_YOY,provider_field_98c44af9ff2c862d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DIVIDEND_PAYABLE,provider_field_59cd156ecd9d307c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DIVIDEND_PAYABLE_YOY,provider_field_494e88a835b6b22c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DIVIDEND_RECE,provider_field_feae946692354ed0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DIVIDEND_RECE_YOY,provider_field_412b259b4d9a7187,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,DIV_HOLDSALE_ASSET,provider_field_f075e7b7e09e56c6,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,EQUITY_BALANCE,provider_field_3b1d5aeb0d944cf5,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,EQUITY_BALANCE_YOY,provider_field_6ec4b0fa88386f65,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,EQUITY_OTHER,provider_field_02b5055a654f0343,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FEE_COMMISSION_PAYABLE,provider_field_ee007f0310f1a056,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FINANCE_RECE,provider_field_b1cc77327d12d33a,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FINANCE_RECE_YOY,provider_field_797092af25fb5263,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FIXED_ASSET,provider_field_74ff5aaac825aa2e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FIXED_ASSET_DISPOSAL,provider_field_054a146a12a06f0e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FIXED_ASSET_DISPOSAL_YOY,provider_field_afde090c98caa79f,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FIXED_ASSET_YOY,provider_field_bb60c0f7ebb24160,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FVTPL_FINASSET,provider_field_215505e87e0b37fc,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FVTPL_FINASSET_YOY,provider_field_9424f761721da272,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FVTPL_FINLIAB,provider_field_f30c35308874de69,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,FVTPL_FINLIAB_YOY,provider_field_a32e79a0961780c8,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,GENERAL_RISK_RESERVE,provider_field_10791ba521d86581,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,GENERAL_RISK_RESERVE_YOY,provider_field_6908235e3b123cac,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,GOODWILL,provider_field_12862ebd2fbe6401,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,GOODWILL_YOY,provider_field_84509c41e97b9fe9,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,HOLDSALE_ASSET,provider_field_93eedca31f11548d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,HOLDSALE_ASSET_YOY,provider_field_77ce5369accc1368,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,HOLDSALE_LIAB,provider_field_8c650aacf1c1841e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,HOLD_MATURITY_INVEST,provider_field_5cc47357facfb42f,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,HOLD_MATURITY_INVEST_YOY,provider_field_1fd62f924ce50d79,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INSURANCE_CONTRACT_RESERVE,provider_field_791251654801c633,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INTANGIBLE_ASSET,provider_field_bd2db921889f4777,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INTANGIBLE_ASSET_YOY,provider_field_00ef2e9ea6c27d90,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INTEREST_PAYABLE,provider_field_13c8803935b7705e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INTEREST_PAYABLE_YOY,provider_field_5a926449970f0f76,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INTEREST_RECE,provider_field_9ccbdc5264391ec6,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INTEREST_RECE_YOY,provider_field_df94f47c488fc89f,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INVENTORY,provider_field_278fe74781092394,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INVENTORY_YOY,provider_field_9c184c23e6449822,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INVEST_REALESTATE,provider_field_862442d1d4406836,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,INVEST_REALESTATE_YOY,provider_field_46ee476fd2d98247,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LEASE_LIAB,provider_field_25e523546a882d11,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LEASE_LIAB_YOY,provider_field_167269fc5c59114d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LEND_FUND,provider_field_bd53df520b65bf26,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LIAB_BALANCE,provider_field_632f91fc8c1a207b,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LIAB_BALANCE_YOY,provider_field_cc43c56859771f01,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LIAB_EQUITY_BALANCE,provider_field_70ccb12eae46822c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LIAB_EQUITY_BALANCE_YOY,provider_field_74d27cab70dea2d5,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LIAB_OTHER,provider_field_6a36053ab799d94e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LOAN_ADVANCE,provider_field_8bb438c14f3bd24d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LOAN_ADVANCE_YOY,provider_field_409bc21b87745f3e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LOAN_PBC,provider_field_f95f0c3cf6dc0053,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LOAN_PBC_YOY,provider_field_b70ae26bc0625b0c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_EQUITY_INVEST,provider_field_a908a47b24a1ebd4,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_EQUITY_INVEST_YOY,provider_field_0b501d939b08da15,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_LOAN,provider_field_0001c50938644a42,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_LOAN_YOY,provider_field_41078e21e53e5a50,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_PAYABLE,provider_field_ebc0e95e417b7738,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_PAYABLE_YOY,provider_field_65e3842b74393485,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_PREPAID_EXPENSE,provider_field_fd9da0688bd84b5e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_PREPAID_EXPENSE_YOY,provider_field_142a15ffa332beca,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_RECE,provider_field_e556ab6cfc1e1aff,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_RECE_YOY,provider_field_4829066c0feca41e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_STAFFSALARY_PAYABLE,provider_field_cbebd186c1f69316,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,LONG_STAFFSALARY_PAYABLE_YOY,provider_field_10f44a6e3e6eb873,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,MINORITY_EQUITY,provider_field_527ba6bd5c130345,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,MINORITY_EQUITY_YOY,provider_field_8037b215de39bcc6,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,MONETARYFUNDS,provider_field_ade7635cf52fa4f0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,MONETARYFUNDS_YOY,provider_field_81ebd5b472e34969,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_ASSET_1YEAR,provider_field_d1067b7849d931f5,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_ASSET_1YEAR_YOY,provider_field_3c3a876aa39b8b28,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_ASSET_BALANCE,provider_field_8dd494550611b10b,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_ASSET_BALANCE_YOY,provider_field_611df7e432ff8c06,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_ASSET_OTHER,provider_field_76af1e9a8d04e569,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_LIAB_1YEAR,provider_field_7c46d707225dca47,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_LIAB_1YEAR_YOY,provider_field_a470034dfaf6b360,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_LIAB_BALANCE,provider_field_be238a063413a300,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NONCURRENT_LIAB_OTHER,provider_field_79a5d138a7466ac9,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NOTE_ACCOUNTS_PAYABLE,provider_field_a59e731d30a45512,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NOTE_ACCOUNTS_PAYABLE_YOY,provider_field_c4355a9a4f4a2035,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NOTE_ACCOUNTS_RECE,provider_field_7237dd0b61c66d8a,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NOTE_ACCOUNTS_RECE_YOY,provider_field_0de9b2627b9917bf,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NOTE_PAYABLE,provider_field_42082504c747c333,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NOTE_PAYABLE_YOY,provider_field_510bbbb00f36a3e7,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NOTE_RECE,provider_field_ebac1115b7d6635d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,NOTE_RECE_YOY,provider_field_b939046b741f0df0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OIL_GAS_ASSET,provider_field_81056b37c72b5126,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_COMPRE_INCOME,provider_field_0ba8e8eea0a96ebb,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_COMPRE_INCOME_YOY,provider_field_56b318962d34e6d1,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_CREDITOR_INVEST,provider_field_63c077e6ffca520f,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_CREDITOR_INVEST_YOY,provider_field_141b7a6d69cd0bda,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_CURRENT_ASSET,provider_field_ef6a3e31973f53d8,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_CURRENT_ASSET_YOY,provider_field_8e39ab841978283f,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_CURRENT_LIAB,provider_field_efa340159d96831c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_CURRENT_LIAB_YOY,provider_field_d9f52da50564c513,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_EQUITY_INVEST,provider_field_99022db2a20fbcf9,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_EQUITY_INVEST_YOY,provider_field_760a8cd6f6a18d72,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_EQUITY_OTHER,provider_field_269c8f377f55a2be,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_EQUITY_TOOL,provider_field_3b086b0f276ccb47,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_EQUITY_TOOL_YOY,provider_field_80f14f6ec5cba3eb,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_NONCURRENT_ASSET,provider_field_b1f0768756e0da8c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_NONCURRENT_ASSET_YOY,provider_field_7df553ada8795b4c,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_NONCURRENT_FINASSET,provider_field_c28f2de51366135a,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_NONCURRENT_FINASSET_YOY,provider_field_398b0caf393f8fae,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_NONCURRENT_LIAB,provider_field_77e9524ca942f476,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_NONCURRENT_LIAB_YOY,provider_field_f060023b8f0bbcb5,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_PAYABLE,provider_field_4e2333b53894334a,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_PAYABLE_YOY,provider_field_0a283859922d15c9,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_RECE,provider_field_3ae45ab2ad045481,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,OTHER_RECE_YOY,provider_field_f04d2acfa4c99cbe,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PARENT_EQUITY_BALANCE,provider_field_b8b82124d8fb82e7,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PARENT_EQUITY_BALANCE_YOY,provider_field_2887c11e7c9c84c0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PARENT_EQUITY_OTHER,provider_field_6588132abc3843b0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PERPETUAL_BOND,provider_field_df37ca8129120f22,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PERPETUAL_BOND_PAYBALE,provider_field_f7e0022e63912d46,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PERPETUAL_BOND_YOY,provider_field_158e49c0f8e141a5,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PREDICT_CURRENT_LIAB,provider_field_57c7a80279378496,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PREDICT_LIAB,provider_field_09cea2aa06993b87,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PREDICT_LIAB_YOY,provider_field_3249bc0448f245e3,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PREFERRED_SHARES,provider_field_19167aea04626b98,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PREFERRED_SHARES_PAYBALE,provider_field_69477362140dbfce,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PREMIUM_RECE,provider_field_89d88d0ae9712916,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PREPAYMENT,provider_field_b378f56b57144927,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PREPAYMENT_YOY,provider_field_3fb7f87d175a5e05,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PRODUCTIVE_BIOLOGY_ASSET,provider_field_a178839ca6c28b42,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PRODUCTIVE_BIOLOGY_ASSET_YOY,provider_field_c18d1ced5882db86,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PROJECT_MATERIAL,provider_field_d3ebbd94542ad804,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,PROJECT_MATERIAL_YOY,provider_field_303252d61d3577af,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,RC_RESERVE_RECE,provider_field_1b748145f01f8c5e,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,REINSURE_PAYABLE,provider_field_6ba8d2b2d2cd74f5,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,REINSURE_RECE,provider_field_e15485cd0cc4a086,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SELL_REPO_FINASSET,provider_field_e8df8be9acff7057,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SETTLE_EXCESS_RESERVE,provider_field_f2b9d6578a6ee7b8,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SHARE_CAPITAL,provider_field_1e88ad6a73e30df2,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SHARE_CAPITAL_YOY,provider_field_c4245240cd8e08eb,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SHORT_BOND_PAYABLE,provider_field_fae267103901b827,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SHORT_BOND_PAYABLE_YOY,provider_field_88db23cff1334393,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SHORT_FIN_PAYABLE,provider_field_bf9831dd7447d4e1,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SHORT_LOAN,provider_field_8ad21b07465fac80,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SHORT_LOAN_YOY,provider_field_16797012330626b7,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SPECIAL_PAYABLE,provider_field_1cd3767889ec15a9,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SPECIAL_PAYABLE_YOY,provider_field_50cf0b2a2fffc450,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SPECIAL_RESERVE,provider_field_30dd59d1395a7ca0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SPECIAL_RESERVE_YOY,provider_field_49296645cb56d838,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,STAFF_SALARY_PAYABLE,provider_field_8488208615adb8b0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,STAFF_SALARY_PAYABLE_YOY,provider_field_10d5d66029ffd789,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SUBSIDY_RECE,provider_field_7f6529255a069787,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SURPLUS_RESERVE,provider_field_e231028df0ccf9bc,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,SURPLUS_RESERVE_YOY,provider_field_65aa30a40ce073b4,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TAX_PAYABLE,provider_field_e305a9b0d32e5d72,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TAX_PAYABLE_YOY,provider_field_118b51ec6db628c2,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_ASSETS,total_assets,CORE_MAPPED,currency
A,balance_sheet,TOTAL_ASSETS_YOY,provider_field_f9c6dc94118586ea,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_CURRENT_ASSETS,provider_field_53f5604e054080d6,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_CURRENT_ASSETS_YOY,provider_field_52602a1cd7e1e09b,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_CURRENT_LIAB,provider_field_e21cfc1dd2ee2713,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_CURRENT_LIAB_YOY,provider_field_57863475188180ee,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_EQUITY,net_assets,CORE_MAPPED,currency
A,balance_sheet,TOTAL_EQUITY_YOY,provider_field_3c17c4fd897c5663,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_LIABILITIES,total_liabilities,CORE_MAPPED,currency
A,balance_sheet,TOTAL_LIABILITIES_YOY,provider_field_ae02d53deb73e32d,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_LIAB_EQUITY,provider_field_cecd8acdeb53c526,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_LIAB_EQUITY_YOY,provider_field_0e3d187d09c266d0,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_NONCURRENT_ASSETS,provider_field_bab727ea059a2200,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_NONCURRENT_ASSETS_YOY,provider_field_91741d9a2fc59a16,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_NONCURRENT_LIAB,provider_field_d344f125ca7f01cc,PASSTHROUGH_STANDARDIZED,inferred
A,balance_sheet,TOTAL_NONCURRENT_LIAB_YOY,provider_field_cb805fad2e1b2388,PASSTHROUGH_STANDARDIZED,inferred
